종목명,상장유형,시장구분,공모가(원),상장일,수정주가,1달 후 수정고가,3달 후 수정고가,6달 후 수정고가,P/E(FY0),P/B(FY0),EV/EBITDA(FY0),P/S(FY0),P/C(FY0),Market to Earnings(FY0),Market to Book(FY0),수정거래량,일평균수정거래량,일평균거래대금,상장주식수,거래량회전율,시가총액,일중변동률,일중실질변동범위,개인 순매수수량(일간),개인 순매수대금(일간),기관&외국인총합계 순매수수량(일간),기관&외국인총합계 순매수대금(일간),총합계 순매수수량(일간),총합계 순매수대금(일간),매출총이익률,영업이익률,순이익률,ROE,ROA,매출액증가율(YoY),영업이익증가율(YoY),순이익증가율(YoY),총자산증가율,유동자산증가율,EBITDA증가율(YoY),EBIT증가율(YoY),부채비율,유동비율,당좌비율,자기자본비율,유동자산구성비율,차입금의존도,EBITDA/이자비용,EBIT/이자비용,이자보상배율,매출채권회전율,재고자산회전율,총자산회전율,자기자본회전율,유형자산회전율,매출원가/재고자산,매출원가율,판관비율,자산총계,유동자산,부채총계,자본총계,이익잉여금,매출액,금융비용,이자비용,Free Cash Flow1,Free Cash Flow2
명성티엔에스,신규상장,KQ,"20,000",2018-09-13,"28,600","26,450","15,550","18,000",24.14,10.25,26.11,2.19,16.71,31.08,13.05,"7,217,964","7,217,964","190,627,305,150","6,370,000",1.133118,"182,182,000,000",26.31,"6,650",857,"20,950.03",-831,"-20,510.90",0,0,17.98,6.27,4.38,6.73,3.14,-38.54,-65.79,-70.32,45.54,58.92,-62.51,-65.64,73.88,233.46,54.95,57.51,55.82,21.56,6.37,5.7,5.55,12.15335,3.25483,0.71691,1.53536,1.85811,2.66953,82.02,11.71,"65,625,538.35","36,633,281.53","27,884,575.67","37,740,962.67","8,638,480.08","39,686,596.67","521,810.63","448,057.57","-21,104,821.79","-19,892,222.67"
엔피,신규상장,KQ,"2,000",2018-09-13,"2,040","2,070","2,040","2,035",,,,,,,,"781,404","781,404","1,590,403,025","7,550,000",0.103497,"15,402,000,000",1.22,25,276,560.46,-297,-602.59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
지티지웰니스,신규상장,KQ,"11,000",2018-09-21,"7,180","5,328","3,227","5,835",29.1,5.57,23.4,2.62,-49.41,36.98,6.77,"7,810,667","47,241","394,916,455","5,652,665",0.701113,"79,985,209,750",29.7,"4,900",627,"10,527.14",-535,"-8,911.58",0,0,42.35,-14.33,-27.44,-36.94,-21.56,-10.56,-251.06,-386.16,12.28,12.09,-233.79,-284.16,47.2,245.41,126.58,67.94,68.82,20.58,-10.2,-12.01,-6.23,4.07272,2.33632,0.78545,1.34617,4.48802,1.34687,57.65,56.68,"28,965,935.71","19,932,869.88","9,287,981.87","19,677,953.84","-409,425.21","21,507,391.11","3,487,456.86","494,364","-7,241,039.96","-5,275,120.48"
더블유에스아이,신규상장,KQ,"2,000",2018-09-21,"2,110","2,105","2,050","2,090",,,,,,3.87,3.28,"1,476,242","1,476,242","3,123,074,275","4,330,000",0.340933,"9,136,300,000",3.75,80,680,"1,434.03",-675,"-1,422.76",0,0,36.26,24.85,19.21,84.11,42.58,83.72,74.09,71.36,37.13,37.89,74.25,74.23,60.83,267.52,227.79,62.18,99.02,0,68.2,68.13,67.82,3.15886,14.4835,2.21662,4.37871,987.81525,9.23227,63.74,11.41,"10,994,899","10,887,607","4,158,686","6,836,214","6,316,214","21,072,075","77,211","77,211","3,557,990.58","3,603,032"
크리스에프앤씨,신규상장,KQ,"30,000",2018-10-01,"24,000","22,700","26,100","26,400",7.12,1.96,6.14,0.85,7.75,8.37,2.31,"2,765,215","2,765,215","75,138,692,050","11,715,480",0.236031,"281,171,520,000",22.22,"6,000",805,"22,453.72",-808,"-22,481.46",0,0,65.88,16.91,12.8,20.17,13.67,-8.24,-5.88,-0.18,28.93,45.94,-6.86,-5.54,32.81,290.94,137.84,75.29,69.75,10.6,48.69,44.82,44.15,18.05944,2.74941,1.06763,1.57523,3.9972,0.93808,34.12,48.97,"272,079,008.48","189,787,340.95","67,222,247.91","204,856,760.57","142,566,940.15","257,887,298.84","987,596.07","987,596","30,673,525.18","16,123,247.80"
푸드나무,신규상장,KQ,"24,000",2018-10-04,"34,000","24,650","20,650","25,950",45.58,26.26,52.09,5.14,42.09,58.98,33.98,"3,239,970","3,239,970","135,442,419,700","6,806,034",0.476044,"231,405,156,000",48.74,"20,300",344,"15,772.99",-343,"-15,612.04",0,0,35.04,12.35,11.42,22.07,19.83,52.07,51.06,54.25,457.69,816.83,54.22,54.01,7.85,"1,370.47","1,321.87",92.72,84.95,0,,,,26.97559,67.93899,1.73559,1.9321,10.95572,44.13119,64.96,22.69,"51,749,378.62","43,962,719.26","3,765,255.15","47,984,123.47","12,551,461.64","52,960,551.42",,0,"2,233,241.82","2,726,640.59"
나우IB,신규상장,KQ,"8,500",2018-10-04,"7,180","4,920","4,365","5,490",9.78,1.08,8.25,3.92,-26.92,12.35,1.36,"4,115,230","4,115,230","34,454,267,260","9,480,000",0.434096,"68,066,400,000",32.2,"2,710",986,"8,509.09",-949,"-8,118.63",0,0,95.48,40.62,30.91,3.77,3.7,-47.41,-58.78,-59.43,35.33,,-58.46,-58.49,1.19,,,98.83,,0,,,,,,0.11983,0.122,"1,951.48",,4.52,54.87,"69,429,686.73",,"815,120.54","68,614,566.18","14,826,591.51","7,233,621.78",,,,
에스퓨얼셀,신규상장,KQ,"16,500",2018-10-15,"32,881","23,236","30,543","25,915",49.81,22.98,56.17,6.85,-105.64,69.51,32.07,"4,242,184","4,242,184","149,341,730,400","5,744,316",0.719488,"193,870,665,000",21.62,"8,000",265,"9,892.15",-258,"-9,610.54",0,0,23.11,6.18,4.72,8.22,4,55.17,-40.69,-46.7,216.15,217.58,-43.03,-43.52,87.23,212.02,187.88,53.41,96.63,7.68,10.28,9.76,10,1.93806,6.49094,0.84799,1.74075,130.53213,4.99104,76.89,16.93,"56,426,178.83","54,524,501.82","26,289,465.20","30,136,713.63","6,236,010.68","31,491,977.06","371,980.38","194,473","803,300.27","1,769,304.07"
로보티즈,신규상장,KQ,"19,600",2018-10-26,"19,600","16,200","15,350","18,000",82.98,5.18,82.39,8.25,-980.74,123.81,6.14,"2,988,967","2,988,967","68,472,466,000","11,251,000",0.265662,"220,519,600,000",41.94,"10,400",241,"6,221.03",-231,"-6,002.26",0,0,44.71,7.21,9.74,,,,,,,,,,11.85,"1,119.41",749.2,89.41,60.1,6.28,50.23,33.97,27.2,,,,,,4.08465,55.29,37.5,"68,826,000.03","41,364,302.15","7,290,701.70","61,535,298.33","14,361,282.19","24,266,777.52","205,937.74","64,352",,"-9,776,071.20"
옵티팜,신규상장,KQ,"10,000",2018-10-26,"11,700","10,800","11,400","12,900",-88.4,10.83,-226.93,10,531,-106.16,13.01,"15,149,648","15,149,648","151,361,000,010","14,217,258",1.065582,"166,341,918,600",32.03,"3,230","1,224","11,229.27","-1,105","-10,143.87",0,0,39.56,-4.99,-4.33,-2.51,-1.94,0.73,57.31,61.42,114.87,395.53,116.66,59.86,20.3,503.28,483.45,83.13,68.1,10.34,0.73,-3.43,-4.12,12.59488,17.89547,0.44678,0.57879,1.05263,10.817,60.45,44.54,"42,639,445.43","29,036,163.04","7,195,037.40","35,444,408.04","-14,081,960.21","13,958,304.42","169,011.94","168,918.21","-139,003.12","1,000,414.85"
네온테크,신규상장,KQ,"2,000",2018-10-31,"2,010","2,025","2,020","2,060",,,,,,45.16,0.69,"697,681","697,681","1,400,502,610","4,840,000",0.144149,"9,728,400,000",0.75,15,332.0,665.35,-299.0,-599.34,0.0,0.0,20.81,7.12,5.75,,,,,,,,,,171.27,90.94,63.19,36.86,35.73,46.56,3.11,2.39,2.87,,,,,,13.68867,79.19,13.69,"43,494,931","15,540,432","27,461,185","16,033,746","11,621,874","32,933,116","1,151,814","818,086",,"2,385,922"
엘앤씨바이오,신규상장,KQ,"24,000",2018-11-01,"8,983","6,500","7,067","9,100",39.03,9.57,36.73,8.18,38.37,51.95,11.6,"17,277,066","17,277,066","165,588,898,900","7,234,332",0.796068,"194,965,247,400",17.68,"5,100",614,"17,577.42",-553,"-15,851.84",0,0,63,25.79,23.98,,,,,,,,,,8.67,"1,630.75",959.5,92.02,86.98,1.74,341.57,314.87,303.54,,,,,,2.81664,37,37.21,"57,378,890.53","49,905,885.26","4,579,460.10","52,799,430.43","13,654,348","21,240,893.56","58,367.55","18,045",,"-893,380.81"
노바텍,신규상장,KQ,"10,000",2018-11-02,"9,150","9,500","10,175","9,525",16.6,4.36,16.23,3.1,7.8,21.3,5.33,"5,668,450","5,668,450","44,877,176,900","4,626,800",0.612567,"84,670,440,000",25.93,"4,200",718,"10,550.92",-769,"-11,591.07",0,0,40.17,25.78,26.53,29.21,26.57,21.61,20.94,72.75,80.29,86.92,71.38,62.67,6.78,"2,122.89","1,696.72",93.65,83.63,0,,,,19.09389,20.54787,1.00151,1.10112,55.47201,12.2943,59.83,14.39,"33,247,538.46","27,804,067.48","2,109,967.23","31,137,571.23","18,904,906.13","25,883,507.23",,0,"5,355,574.61","6,054,656.49"
대보마그네틱,신규상장,KQ,"31,000",2018-11-06,"29,308","35,571","31,763","26,402",38.79,21.14,39.74,11.08,38.65,50.29,26.2,"2,891,071","2,891,071","90,465,086,300","3,232,600",0.448063,"189,107,100,000",20.7,"13,000",88,"5,518.12",-83,"-5,222.42",0,0,36,20.38,16.51,18.44,14.05,56.63,-9.37,-9.44,225.15,301.57,-5.55,-7.05,24.79,493.57,388.95,80.14,90.34,0.54,562.12,545.65,536.95,9.79484,5.8787,0.85075,1.11675,6.45377,3.76249,64,15.62,"37,073,363.46","33,492,751.63","7,363,634.84","29,709,728.62","8,126,845","20,620,188.22","32,298.33","7,827","2,337,845.94","2,722,875.42"
셀리버리,신규상장,KQ,"25,000",2018-11-09,"14,355","13,730","13,505","30,961",-47.82,30.27,-63.29,60.71,-320.19,-58.26,36.52,"11,968,543","11,968,543","184,727,769,250","7,148,321",0.837448,"205,156,812,700",17.28,"5,400","1,017","32,030.60",-356,"-11,237.56",0,0,33.61,-90.92,-148.45,,,,,,,,,,11.64,"1,109.47",51.16,89.58,94.11,,-2.53,-2.81,-2.29,,,,,,102.15351,66.39,124.53,"39,995,306.28","37,640,702.45","4,169,503.49","35,825,802.79","-50,353,680.97","4,512,315.51","7,230,740.04","1,795,036",,"-3,304,017.02"
노바렉스,신규상장,KQ,"19,000",2018-11-14,"20,100","15,200","18,200","22,800",18.94,2.96,14.48,1.9,14.45,22.33,3.49,"2,992,520","2,992,520","68,457,907,300","9,003,740",0.332364,"180,975,174,000",25.33,"5,800",504,"12,089.95",-496,"-11,872.77",0,0,19.26,10.56,8.53,13.93,10.28,32.72,14.52,15.08,48.08,40.28,19.54,20.31,34.44,245.74,195,74.39,60.17,0,,,,7.68129,9.78149,1.20494,1.63303,3.96844,7.89788,80.74,8.69,"106,320,975.06","63,975,251.25","27,233,449.07","79,087,525.99","42,492,541.62","107,311,221.63","85,028.38",0,"-8,668,485.31","-1,541,541.05"
에이치앤비디자인,신규상장,KQ,"10,100",2018-11-15,"15,200","11,700","12,350","10,600",15.38,4.38,15.92,1.12,-10.49,18.18,5.18,"4,473,815","4,473,815","81,405,844,850","2,660,910",1.68131,"40,445,832,000",42.42,"7,700",702,"13,730.76",-541,"-10,649.47",0,0,16.47,1.5,1.2,3.24,2.18,3.18,-85.12,-83.11,37.19,36.13,-75.42,-78.64,29.29,439.53,293.44,77.34,92.23,12.22,8.44,7.13,5.71,4.57946,5.76307,1.82687,2.7093,121.37236,4.81419,83.54,14.97,"19,908,517.70","18,360,960.33","4,510,653.75","15,397,863.95","7,106,370.61","31,441,043.46","254,341.81","82,393","-3,432,727.15","-2,964,955.70"
디케이앤디,신규상장,KQ,"6,000",2018-11-20,"6,230","4,340","4,730","4,435",21.56,1.08,10.87,0.65,8.68,30.31,1.29,"8,572,193","8,572,193","58,990,111,490","7,601,025",1.127768,"47,354,385,750",23.03,"1,590","1,368","9,741.08","-1,194","-8,565.83",0,0,20.73,6.73,6.81,8.78,6.83,5.1,-1.76,138.85,17.39,36.65,37.3,55.06,22.59,316.47,225.78,81.57,48.08,6.5,28.89,23.02,19.26,11.24507,10.23049,1.00209,1.2887,2.87813,8.1098,79.27,14,"59,022,016","28,377,170.91","10,876,922.71","48,145,093.29","19,829,606.40","54,765,341.15","863,972.40","191,349","435,168.42","1,620,416.64"
아주IB투자,신규상장,KQ,"1,500",2018-11-21,"1,150","1,030","1,095","1,275",9.52,0.95,9.6,1.78,-12.91,10.47,1.04,"23,384,126","23,384,126","29,700,814,225","118,714,050",0.196979,"136,521,157,500",24.81,320,"6,491","8,518.85","-6,260","-8,210.15",0,0,34.77,20.53,16.14,8.19,3.56,4.44,-8.14,-9.89,6.11,,-10.87,-9.62,117.83,,,45.91,,12.66,,,,,,0.22084,0.50722,882.06897,,65.23,14.24,"339,546,768.78",,"183,672,270.55","155,874,498.23","85,670,442.36","72,824,822.34",,,,
파멥신,신규상장,KQ,"60,000",2018-11-21,"22,764","28,347","26,951","24,911",-49.97,150.99,-81.54,"1,552.35",-127.52,-66.76,189.79,"9,972,948","9,972,948","222,250,041,300","6,805,637",0.524496,"432,838,513,200",15.83,"9,800",565,"34,742.17",-413,"-25,232.96",0,0,100,"-350,051.85","-353,205.54",,,,,,,,,,6.65,"4,359.48","4,292.19",93.77,96,1.18,-252.97,-263.59,-251.12,,,,,,,,"350,151.85","69,786,202.44","66,991,474.78","4,350,129.62","65,436,072.82","-36,955,692.32","1,975","380,393.96","27,531",,"-6,686,765.63"
싸이토젠,신규상장,KQ,"17,000",2018-11-22,"15,600","11,900","13,750","10,850",-23.05,14.5,-49.53,293.3,-27.71,-33.54,18.57,"3,238,564","3,238,564","53,969,354,200","5,633,864",0.574839,"87,888,278,400",15.25,"2,550",596,"10,287.13",-562,"-9,704.25",0,0,25.47,-212.97,-212.09,-19.42,-17.98,495.26,7.3,0.8,269.28,308.57,-28.03,-19.98,3.23,"4,137.65","2,703.64",96.87,88.77,0,-249.73,-299.55,-300.71,5.54091,39.13093,0.08477,0.09154,0.97099,29.16353,74.53,238.44,"22,752,889","20,198,632","711,505","22,041,384","-13,630,970","1,225,483","20,543","8,679","-4,908,389","-4,082,720"
디알젬,신규상장,KQ,"6,500",2018-11-22,"6,760","7,720","7,360","11,550",16.38,4.22,17.73,1.33,27.4,19.18,4.89,"6,611,032","6,611,032","48,547,551,760","11,325,610",0.583724,"76,561,123,600",22.8,"1,740","1,045","8,015",-725,"-5,657.76",0,0,28.59,7.43,8.22,20.99,11.53,14.81,0.89,16.55,34.51,47.37,7.27,7.7,61.4,267.94,166.04,61.96,68.73,2.6,38.7,34.41,33.85,7.54012,4.92772,1.40348,2.55462,5.17919,3.51878,71.41,21.17,"46,285,006.67","31,811,821.07","17,607,225.89","28,677,780.78","8,898,643.97","56,626,160.57","1,025,142.46","124,249","1,207,587.49","2,761,000.45"
티앤알바이오팹,신규상장,KQ,"18,000",2018-11-28,"12,500","9,100","12,150","18,900",-19.18,8.92,-23.5,191.89,-20.9,-25.01,11.19,"2,285,719","2,285,719","32,367,827,250","8,118,084",0.281559,"101,476,050,000",26.39,"3,800",489,"7,112.09",-424,"-6,198.27",0,0,28.89,-506.4,-481.71,-23.86,-23.14,140.25,-18.63,-15.65,228.56,266.14,-16.78,-17.81,2.77,"9,965.81","9,778.97",97.31,96.91,0,"-1,354.59","-1,426.52","-1,435.68",8.92038,3.06412,0.04803,0.04954,2.14192,2.17897,71.11,535.28,"31,103,287.45","30,141,010.38","837,091.04","30,266,196.41","-13,672,894.13","974,315.13","4,739.82","3,436.62","-5,620,278.68","-6,112,557.30"
네오펙트,신규상장,KQ,"11,000",2018-11-28,"6,797","7,283","6,409","5,835",-13.14,-3.72,-40.47,12.95,-8.04,-20.56,-5.25,"5,351,591","5,351,591","41,263,511,840","11,718,545",0.403129,"90,232,796,500",27.61,"2,450","1,272","11,459.05",-960,"-8,767.48",0,0,73.88,-92.67,-170.43,-174.14,-41.77,26.91,-24.07,-119.5,251.9,265.58,-216.38,-184.55,27.15,553.67,511.9,78.65,81.57,13.57,-8.96,-9.64,-5.77,1.93013,3.09856,0.2451,1.02182,2.01644,0.80945,26.12,166.55,"35,920,415.98","29,301,393.81","7,668,955.46","28,251,460.52","-29,307,467.37","5,653,092.96","4,873,443.92","908,418","-12,353,483.75","-12,824,635.66"
남화산업,신규상장,KQ,"3,700",2018-11-29,"7,290","9,750","8,180","8,030",14.93,1.08,11.86,8.98,19.61,17.57,1.28,"4,953,738","4,953,738","30,996,114,930","20,588,000",0.240613,"150,086,520,000",27.99,"1,790",923,"5,257.32","-1,199","-7,231.02",0,0,100,27.76,31.34,3.37,3.05,-5.39,-14.75,-50.67,11.18,105.95,-48.97,-54.44,9.63,"1,201.75","1,088.93",91.21,14.95,0,,,,"3,701.32",414.2012,0.09736,0.10744,0.31609,,,72.24,"145,441,308.31","21,741,661.27","12,779,413.78","132,661,894.53","117,807,954.18","13,448,740.34","37,379.08",0,"3,188,885.49","4,270,116.22"
티로보틱스,신규상장,KQ,"16,000",2018-11-29,"6,530","4,799","7,406","6,130",5.76,4.34,10.52,0.6,24.86,9.64,5.28,"8,671,395","8,671,395","58,403,301,150","5,399,459",0.803617,"70,462,939,950",29.01,"3,800",556,"7,142.32",-538,"-6,925.39",0,0,23.98,8.48,7.81,,,,,,,,,,91.63,190.27,137.31,52.18,70.2,23.92,11.17,8.83,7.32,,,,,,8.34656,76.02,15.5,"62,008,511.36","43,532,667.20","29,650,366.20","32,358,145.15","-764,309","66,524,525.23","1,099,200.76","770,504",,"-260,294.06"
엠아이텍,신규상장,KQ,"4,500",2018-11-29,"4,770","3,430","4,570","5,170",55.22,6.07,47.68,5.03,117.57,63.85,7.01,"39,679,150","39,679,150","178,250,611,305","27,456,200",1.44518,"130,966,074,000",40.05,"1,745","4,114","16,846.05","-3,959","-16,213.79",0,0,48.56,17.09,1.32,1.23,0.99,31.32,175.75,-80.98,66.05,113.32,-9.04,-20.67,10.03,"1,111.75",908.91,90.88,84.62,0,6.47,3.68,13.4,4.67904,4.29122,0.75008,0.93306,6.79036,2.20742,51.44,31.47,"49,258,408.40","41,684,456.94","4,490,274.09","44,768,134.32","3,295,754.57","29,599,152.90","4,239,412.71","377,552","-1,092,218.96","856,921.78"
윙입푸드,신규상장,KQ,"2,000",2018-11-30,"2,340","1,450","2,505","2,035",4.19,1.56,2.99,0.84,3.74,5.64,2.1,"24,648,855","24,648,855","52,771,558,875","40,409,095",0.609983,"94,557,282,300",35.18,700,"7,981","16,781.86","-7,653","-16,107.15",0,0,41.58,29.03,20.83,31.07,22.34,14.53,16.29,19.43,58.84,86.1,22.89,23.21,31.03,373.15,362.68,76.32,82.07,14.95,183.8,171.74,172.71,13.91672,35.83346,1.07251,1.49179,5.1244,20.93574,58.43,12.55,"110,058,296","90,328,213","26,064,542","83,993,754","57,944,384","96,175,443","550,211","161,643","24,300,115.50","22,912,600"
베스파,신규상장,KQ,"35,000",2018-12-03,"30,000","25,350","29,900","20,500",20.46,107.36,39.9,3.77,17.79,41.78,219.21,"2,278,449","2,278,449","75,543,755,950","7,986,521",0.285287,"239,595,630,000",22.22,"7,500",578,"19,324.91",-426,"-14,426.36",0,0,100,22.67,-85.53,,,,,,,,,,23.66,580.74,570.33,80.87,92.88,0,-613.24,-614.38,164.3,,,,,,,,77.33,"112,067,379.07","104,089,218.18","21,444,587.13","90,622,791.94","-106,702,862.68","124,486,560.06","134,314,260.20","171,791",,"27,809,847.44"
에코캡,신규상장,KQ,"4,200",2018-12-05,"5,330","3,990","3,775","3,715",15.85,1.23,12.65,0.52,24.84,27.89,2.16,"12,358,031","12,358,031","61,621,074,990","14,558,800",0.848836,"77,598,404,000",26.09,"1,230","2,882","13,763.34","-2,604","-12,402.28",0,0,16.75,4.09,2.38,3.59,1.89,-9.18,-38.54,-34.71,29.63,50.28,-7.16,-20.59,66.37,195.58,161.47,60.11,65.33,26.43,7.77,4.23,3.37,3.6189,6.68561,0.79566,1.51111,2.24082,5.56606,83.25,12.65,"108,542,237.21","70,912,174.41","43,298,852.27","65,243,384.94","35,927,342.27","76,493,497","956,150.57","927,948","2,678,328.68","3,815,724.51"
원바이오젠,신규상장,KQ,"2,015",2018-12-05,"2,015","2,025","2,050","2,175",,,,,,31.52,0.9,"822,312","822,312","1,660,033,280","3,720,000",0.221052,"7,495,800,000",0.99,20,201,406.93,-202,-408.95,0,0,27.53,6.67,4.46,5.27,3.36,28.46,509.43,92.45,-14.85,-33,-47.29,1.48,39.41,219.38,133.62,71.73,34.37,22.09,10.72,5.99,7.38,9.19759,5.22814,0.75229,1.18204,1.29617,3.78884,72.47,20.86,"12,541,421","4,310,934","3,545,088","8,996,333","822,517","10,257,368","92,682","92,682","1,021,711.87","1,116,972"
대유에이피,신규상장,KQ,"3,000",2018-12-07,"4,935","5,430","5,500","6,950",6.07,1.63,5.4,0.19,8.64,8.26,2.21,"17,930,448","17,930,448","119,882,847,845","10,884,000",1.647413,"53,712,540,000",46.64,"2,950","1,825","12,773.30","-1,738","-12,196.45",0,0,10.15,5.36,4.15,24.53,10.52,-6.11,28.97,23.72,14.93,22.56,14.35,20.38,97.99,100.79,75.32,50.51,47.03,10.84,26.79,20.16,14.46,14.26104,18.00425,2.53567,5.91409,7.92929,16.17726,89.85,4.79,"81,805,754.05","38,475,207.83","40,487,842.30","41,317,911.76","16,438,882.38","193,955,816.88","589,681.25","718,936.75","12,582,344.91","11,271,045.03"
이노메트리,신규상장,KQ,"26,000",2018-12-12,"14,799","12,470","14,649","17,328",82.18,15.39,90.31,6.88,30.98,121.17,22.7,"4,944,488","4,944,488","85,742,603,750","4,825,108",0.513204,"142,581,941,400",39.24,"14,400",585,"21,126.55",-544,"-19,766.97",0,0,36.02,21.95,17.16,19.21,14.78,117.43,239.24,345.97,424.54,428.31,327.31,336.2,23.35,467.32,391.91,81.07,88.46,6.54,167.46,165.82,171.6,11.36032,150.07262,0.86093,1.11905,10.95032,96.01999,63.98,14.07,"59,657,395.07","52,774,756.56","11,292,993.40","48,364,401.67","9,856,737.52","30,576,216.13","520,726.24","39,116","-6,164,736.51","-3,701,156.07"
뉴트리,신규상장,KQ,"14,500",2018-12-13,"13,900","13,550","17,450","21,150",41.37,12.88,33.09,1.43,21.16,60.03,18.15,"7,585,278","7,585,278","105,009,618,550","9,032,224",0.839802,"125,547,913,600",19.49,"2,700","1,151","15,720.95","-1,071","-14,664.34",0,0,75.29,11.34,2.45,7.65,5.16,44.44,114.31,1.98,146.5,163.58,28.95,26.3,20.35,532.73,451.83,83.09,84.27,0.06,11.08,9.79,22.73,17.26478,18.66016,2.10629,3.11911,35.75594,4.61042,24.71,63.95,"58,916,506.49","49,648,111.06","9,962,757.93","48,953,748.56","7,647,670.89","87,218,814.49","5,252,750.14","435,173","1,930,149.78","6,509,320.55"
머큐리,신규상장,KQ,"6,100",2018-12-14,"7,800","12,600","10,950","12,350",21.16,2.44,20.05,0.68,73.3,25.92,2.99,"13,443,311","13,443,311","121,293,444,650","14,763,600",0.910571,"115,156,080,000",26.67,"2,400","2,305","21,269.83","-2,270","-20,927.02",0,0,17.45,7.58,10.14,25.53,15.4,-3.21,34.57,205.58,11.11,6.29,78.79,100.02,36.61,460.99,255.72,73.2,69.09,4.8,28.7,25.31,26.34,8.07128,6.01541,1.51901,2.51726,6.00832,4.96601,82.56,9.86,"92,783,500.18","64,100,808.02","24,864,123","67,919,378.27","14,025,440.61","133,892,277.69","430,440.76","385,462","15,641,191.51","16,389,918.90"
전진바이오팜,신규상장,KQ,"10,000",2018-12-14,"11,754","9,587","8,896","14,059",-16.5,224.04,-24,16,-121.42,-19.85,262.44,"7,925,763","7,925,763","96,752,457,200","4,733,428",1.543609,"60,351,207,000",34.83,"4,450",400,"4,884.66",-368,"-4,448.41",0,0,9.61,-218.42,-245.5,-164.16,-60.82,-55.85,-9.62,-11.77,75.48,103.07,-15.5,-11.14,82.06,225.82,202.14,54.93,85.92,31.38,-16.86,-18.2,-16.98,4.62324,1.82836,0.24771,0.66868,7.70993,1.65262,90.39,228.04,"7,119,942.57","6,117,768.65","3,209,171.43","3,910,771.13","-15,629,874.15","1,384,404.50","295,549.87","178,066","-2,759,383.93","-2,188,188.11"
에이비엘바이오,신규상장,KQ,"15,000",2018-12-19,"13,650","18,050","31,850","29,400",-3.55,-3.09,-8.29,"3,709.53",-37.1,-8.14,-7.08,"8,482,792","8,482,792","116,427,214,850","44,587,000",0.190253,"608,612,550,000",17.85,"2,450","1,742","23,465.41","-1,707","-22,987.65",0,0,100,"-1,910.14","-9,319.95",-330.2,-123.9,"1,661.03",-148.99,-56.87,729.02,"1,606.96",-58.43,-58.4,7.59,"1,390.37","1,261.11",92.95,95.39,0,-170.47,-171.38,-35.29,0.47369,,0.01329,0.03543,0.5441,,,"2,010.14","168,869,114.93","161,091,085.02","11,906,879.70","156,962,235.23","-205,692,595.79","1,257,883.68","93,600,124.01","680,941","-20,807,035.80","-13,818,695.90"
국전약품,신규상장,KQ,"2,000",2018-12-19,"1,906","1,920","1,935","2,082",,,,,,3.21,0.95,"646,902","646,902","1,234,848,660","5,010,000",0.123062,"10,020,000,000",0.25,5,124,248.3,-129,-258.3,0,0,19.32,7.84,5.59,29.33,10.66,7.21,0,15.85,8.86,16.33,3.24,4.3,150.02,119.85,56.46,40,64.14,37.21,9.78,8.37,9,7.03174,6.44685,1.90718,5.24495,5.94956,5.2016,80.68,11.47,"35,354,804","22,677,908","21,213,828","14,140,977","12,490,977","64,683,863","922,739","563,631","1,007,555.64","1,172,354"
위지윅스튜디오,신규상장,KQ,"11,000",2018-12-20,"3,121","4,038","5,407","6,758",67.16,7.85,100.2,2.58,-118.89,164.89,14.58,"15,697,184","15,697,184","54,654,643,500","8,798,060",0.595458,"82,261,861,000",25.76,"2,670",995,"10,814.41",-784,"-8,500.90",0,0,100,21.22,19.73,18.75,12.27,82.06,102.4,835.18,252.93,178.12,607.91,924.91,34.34,"1,386.47","1,313.75",74.44,59.38,21.09,88.05,73.74,75.41,6.6615,,0.62186,0.9505,1.88346,,,78.78,"59,265,842.03","35,192,454.61","15,148,269.53","44,117,572.51","4,313,530.18","23,648,769.03","98,361.51","66,541","-17,991,699.49","-17,542,486.83"
오하임아이엔티,신규상장,KQ,"2,000",2018-12-20,"2,000","2,020","2,035","2,195",,,,,,,,"594,337","594,337","1,190,569,180","4,590,000",0.129485,"9,180,000,000",0.5,10,323,647.53,-244,-489.15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
디케이티,신규상장,KQ,"7,400",2018-12-21,"5,275","6,300","6,325","5,550",4.7,3.97,3.91,0.18,2.95,6.67,5.07,"12,342,316","12,342,316","68,312,978,410","6,879,982",0.896973,"72,583,810,100",27.04,"3,120","1,202","13,980.98","-1,172","-13,662.18",0,0,5.77,3.61,-0.7,-7.87,-2.12,-13.87,-38.35,-115.44,-17.56,-24.18,-77.74,-96.68,152.86,116.69,90.21,39.55,69.33,12.25,5.16,0.61,11.26,10.50687,18.56265,3.02271,11.24176,15.84796,17.49252,94.24,2.15,"71,808,048.76","49,787,168.46","43,409,778.44","28,398,270.32","11,280,343.12","240,165,625.45","1,407,412.70","770,831","58,555,732.76","-3,143,589.62"
