종목명,상장일,공모 시가총액,매출총이익률,유동비율,부채비율,매출액증가율,3개월 후 PER,3개월 후 PBR,3개월 후 EV/EBITDA,3개월 평균 거래량회전율,3개월 평균 일중변동률,3개월 시가총액회전율,3달 후 시장 회전율,3달 후 시장수익률,3달 후 고객예탁금 증감률,상장일 기준 국고3년시장금리,3_6_수익률,개인거래비중
제테마,2019-11-14,1.5672E+11,0.477078299,0.443269755,-11.16678138,0.371680388,-13.27252756,-41.4428615,-61.29996541,0.060895522,7.650895522,400.2816122,194.7458265,0.038594322,0.084895614,1.52,0.05631068,90.48977612
에스제이그룹,2019-11-18,1.27172E+11,0.729702799,1.945414609,2.540557133,0.509420853,48.44111149,17.21026861,20.49479592,0.032985075,7.042835821,203.1004332,197.7192016,0.020288643,0.179757062,1.52,-0.04159132,62.1819403
우양,2019-11-20,54003600000,0.143729207,0.646608257,4.13021623,0.122437117,14.21973403,3.091247007,9.994923152,0.08238806,5.480895522,645.9943973,199.945533,0.048917476,0.103212724,1.45,0.222988506,93.72111941
씨에스베어링,2019-11-21,79475760000,0.129357168,0.876551856,1.206110828,0.285875582,32.11989326,2.710969505,17.1133113,0.087462687,5.319402985,666.2755469,200.7716415,0.050315257,0.0913116,1.46,0.164987406,91.26358209
티움바이오,2019-11-22,2.78279E+11,1,45.11212911,0.019992693,4.006208426,-21.92169895,10.48595845,-59.21254867,0.117121212,8.612878788,832.185,201.9353974,0.053744952,0.080653269,1.46,0.042801556,94.20992425
노터스,2019-11-27,1.39422E+11,1,1.590878367,1.075945609,0.269184522,39.95307033,6.87052989,21.40698469,0.089552239,6.824477612,715.1140088,206.4634529,-0.014241802,0.253628872,1.46,0.072727273,93.97977612
코리아센터,2019-11-29,4.32559E+11,1,0.848535365,0.995576975,0.424380859,79.97788259,2.755520648,27.0845966,0.025909091,6.127878788,214.9564117,209.3983585,-0.035166432,0.265140184,1.39,-0.016722408,85.30159091
비올,2019-12-03,9580000000,0.778633011,3.683524521,0.255998582,-0.110449595,12.51338213,1.644462438,8.985948572,0.005757576,0.496515152,47.07527561,210.7472724,-0.004383875,0.271131709,1.46,0.007352941,60.31230769
리메드,2019-12-06,75698428000,0.499352009,4.969331811,0.965502502,0.282355131,-25.08814493,16.91871339,-314.5361038,0.056818182,8.230151515,351.3200436,213.2033354,0.023276548,0.304754862,1.43,0.075471698,87.66181818
태웅로직스,2019-12-10,79425000000,0.133898594,1.234613911,2.091741049,-0.042431935,9.568312823,3.286787142,5.856366107,0.118484848,7.341818182,934.1025481,219.8345058,-0.011385562,0.364993053,1.39,0.062656642,96.47553031
제이엘케이,2019-12-11,1.34054E+11,0.817025756,5.164237197,0.545981908,-0.390081208,-15.59321963,16.05902313,-21.39176106,0.083787879,6.335757576,611.9417814,221.7557706,-0.053279926,0.350897072,1.38,0.160550459,92.19007576
신테카바이오,2019-12-17,1.57859E+11,1,1.055695624,6.375045455,5.590364494,24.75369653,56.49096128,-35.3914602,0.108636364,8.171666667,839.0104823,233.6470703,-0.208813674,0.4746168,1.36,1.230113636,93.18439394
다보링크,2019-12-19,13690000000,0.095488279,1.080368837,3.920903786,-0.077192975,-18.41837623,3.826869152,-69.00179852,0.002121212,0.483484848,19.97460885,238.1398665,-0.338812997,0.465854907,1.38,0,58.92295082
RF머트리얼즈,2019-12-24,45048744000,0.348484986,5.434329414,0.357250864,0.686360651,17.01089162,4.856077991,12.32032241,0.075606061,9.013030303,559.4041314,246.9270569,-0.248094411,0.532954375,1.37,0.103064067,92.97083334
아이비김영,2019-12-24,13080000000,0.74621129,0.861414128,1.090241726,0.27345293,2.017647301,1.152395878,2.498271429,0.006363636,0.498636364,45.54724634,246.9270569,-0.248094411,0.532954375,1.37,0.002506266,66.99053031
피피아이,2019-12-26,65157295000,0.158108559,1.322906855,1.620612716,0.563723972,19.028899,3.704756192,11.23106411,0.100454545,9.078181818,782.6604968,254.2284901,-0.207738433,0.623441038,1.37,1.111324376,93.82037879
천랩,2019-12-26,1.52358E+11,0.560123495,6.092458208,0.190883977,0.068472196,-20.35966494,5.922343182,-18.01583287,0.018939394,6.544393939,140.1174229,254.2284901,-0.207738433,0.623441038,1.37,1.589820359,86.66022728
위세아이텍,2020-02-10,51510000000,0.297125398,2.133709643,0.747424279,0.022999323,20.77045407,5.003925397,15.6195716,0.037538462,8.417692308,272.9356984,354.5520142,0.009215022,0.393968035,1.3,0.736434109,89.12730769
서남,2020-02-20,63131996000,0.24592528,3.109092079,0.49659475,-0.02207044,-18.33719246,12.94117991,-19.6216766,0.167384615,9.931076923,1350.787372,374.1481246,0.03975589,0.482025299,1.23,-0.242105263,96.02415385
레몬,2020-02-28,2.484E+11,0.079288278,1.139063077,0.389554389,-0.220478745,-58.05331451,28.40790828,-93.16246241,0.217230769,12.17276923,1401.439074,381.480505,0.160496455,0.428259282,1.1,0.176282051,97.546
켄코아에어로스페이스,2020-03-03,89959040000,0.180606201,0.540281373,-5.309106165,3.147398154,-11.25322044,2.527754493,26.80500972,0.09880597,9.969253731,759.6815845,389.045435,0.176829074,0.394530198,1.11,-0.135449735,94.8980597
제이앤티씨,2020-03-04,6.36333E+11,0.167550337,1.019107781,0.762399016,-0.145006723,9.070477779,2.721013702,5.886146812,0.034925373,9.880149254,228.1373695,389.8358126,0.15682608,0.436743324,1.03,-0.149090909,87.23029851
서울바이오시스,2020-03-06,2.86677E+11,0.209798069,0.538192349,1.634167585,-0.00061614,128.3920121,4.271594878,13.47045077,0.04530303,10.16166667,368.0302664,390.6291485,0.165842046,0.434876142,1.08,0.365168539,95.24606061
플레이디,2020-03-12,1.09031E+11,1,1.438710757,1.634802874,-0.036359003,25.6940829,4.189632911,14.03815487,0.139402985,10.72641791,1104.587619,392.6568379,0.323998651,0.40170426,1.06,-0.227272727,96.29432836
엔피디,2020-03-16,1.1629E+11,0.159811254,1.060808247,2.893869164,0.70915,6.620166272,2.212241477,4.339857837,0.125074627,8.539104478,790.3296411,393.179756,0.457612337,0.309216779,1.1,-0.124242424,95.90328358
드림씨아이에스,2020-05-22,80745335000,0.379940582,1.682068269,1.327757753,0.151534301,31.91323122,12.32397937,24.38689293,0.071818182,7.223333333,553.2582044,375.1484128,0.12338762,0.19921133,0.84,-0.174369748,92.93272727
에스씨엠생명과학,2020-06-17,1.87453E+11,0.77425679,1.434963556,1.435345339,4.858607837,-9.131380966,23.06004532,-33.99130013,0.119701493,8.698358209,836.3391432,397.2341011,0.203671471,0.204097084,0.87,0.349013657,90.84552239
HB솔루션,2020-06-22,55453710000,0.359559897,5.08935869,0.770064179,-0.056121225,15.94821885,3.885463263,9.373560658,0.040597015,7.091641791,286.8772435,394.7871254,0.121175031,0.177362124,0.85,-0.069486405,89.17149254
젠큐릭스,2020-06-25,1.4112E+11,0.059081022,0.617907783,14.38542348,-0.458550797,-12.3923497,731.6757326,-20.04521057,0.096716418,7.915671642,736.1564636,395.8485185,0.077189616,0.201071229,0.82,-0.101408451,91.16761195
엠브레인,2020-07-01,60985521200,0.218616299,3.013106298,0.513494682,0.052337415,17.85119285,3.042575622,9.110915379,0.042537313,5.928059701,421.8950687,393.9693067,0.165713736,0.12570095,0.85,0.011734029,92.97395523
위더스제약,2020-07-03,1.39799E+11,0.629226785,3.043342127,0.394131055,0.012779726,24.11773506,2.525717671,14.77188126,0.048939394,6.463484848,382.461065,394.6504546,0.127589141,0.182102199,0.84,-0.022675737,89.94840909
신도기연,2020-07-06,1.2898E+11,0.328101066,2.042129005,0.61563263,0.706413786,12.68271757,3.917166732,9.241715466,0.072835821,6.271641791,515.2785529,393.1871111,0.135123043,0.078743093,0.85,-0.056399132,93.85261194
소마젠,2020-07-13,1.85474E+11,0.111165364,0.251027947,-2.496503209,-0.037800847,-11.81530568,-14.42508811,-275.5213857,0.111343284,8.188059701,822.8975587,390.7605371,0.11614332,0.191886028,0.86,0.045138889,95.01328358
에이프로,2020-07-16,1.37073E+11,0.28346247,1.460532204,1.347678365,0.110805303,33.27601727,11.92104698,22.48221402,0.075522388,5.661343284,563.5679585,389.81771,0.075825409,0.189694214,0.83,0.291950887,94.23828359
티에스아이,2020-07-22,92671150000,0.197949598,1.594220709,1.243090388,-0.076460088,-9.360062298,4.653792456,18.23055443,0.030597015,5.519104478,241.6207863,388.1686256,0.02227701,0.208706089,0.81,0.297959184,91.89402985
솔트룩스,2020-07-23,1.25788E+11,1,9.277162387,0.102402905,0.186610584,195.6588079,4.361161385,195.2551594,0.067313433,6.559552239,494.0105506,387.0137479,0.007845925,0.181375878,0.8,0.058646617,92.11873134
제놀루션,2020-07-24,56918176000,0.657136533,0.66072074,4.088982504,0.261665389,-649.0176657,70.58859269,420.2411292,0.086666667,9.953636364,574.1593949,385.18259,0.016582788,0.170611999,0.8,-0.335858586,91.67878788
더네이쳐홀딩스,2020-07-27,3.3039E+11,0.650558948,2.189569096,0.770314542,0.6668124,18.26131163,3.910052893,6.303091706,0.025373134,6.215522388,178.417025,381.2666852,-0.021841419,0.119141743,0.8,0.007343941,73.52485075
엠투아이,2020-07-29,1.31026E+11,0.540860271,6.9254636,0.15701597,0.104713218,22.24793133,3.591089741,16.426424,0.044626866,6.078059701,318.6911137,378.9857173,0.006604089,0.131939117,0.81,0.116352201,87.22895522
이엔드디,2020-07-30,1.34688E+11,0.327576915,0.872880544,2.637521373,1.075373939,38.52453537,22.7553802,21.19036684,0.058358209,7.692537313,357.6783044,378.2778643,-0.026455741,0.155186816,0.8,0.635021097,81.19425373
와이팜,2020-07-31,4.08555E+11,0.165161842,6.601712986,0.175167133,0.940807909,39.65202034,9.676756399,33.34008628,0.032272727,6.080454545,242.8882536,376.7676436,-0.027781185,0.151790367,0.8,0.041322314,88.10174243
이루다,2020-08-06,63585000000,0.51389925,2.384321006,0.683835704,0.203812599,34.38082952,7.060224896,24.80574524,0.064925373,5.627910448,513.8696521,369.0261838,-0.020301597,0.061874295,0.81,0.011494253,94.07410448
한국파마,2020-08-10,98160309000,0.500823664,1.19908267,1.509462399,0.093440974,44.0991842,9.164682635,28.19292959,0.194179104,10.60835821,1474.24724,365.545123,-0.025464787,0.069827075,0.83,1.478747204,96.37179105
영림원소프트랩,2020-08-12,93506500000,0.47491189,2.024987262,2.018343176,0.24930159,27.33853871,11.75267886,23.54284615,0.103432836,6.930746269,778.2465609,365.1868394,-0.006527909,0.12313418,0.83,0.006872852,91.76738806
브랜드엑스코퍼레이션,2020-08-13,2.47819E+11,0.607487625,2.810280933,1.91952421,1.953429533,28.4812876,15.27300202,20.03992152,0.012537313,5.735671642,87.33743475,364.2629727,-0.018285621,0.108145362,0.82,-0.048245614,80.35477611
미투젠,2020-08-18,3.48019E+11,0.767781813,3.112867571,0.510638647,0.198782064,10.17514454,8.130287328,6.915437395,0.03119403,4.290447761,225.9151035,360.7316347,0.064382295,0.265865589,0.81,-0.095323741,95.10671642
아이디피,2020-08-24,65041257400,0.419539947,7.024531028,0.151957031,0.327988188,15.66235239,2.42427901,9.648192793,0.055522388,4.042089552,452.7554901,356.3680413,0.069090642,0.162016456,0.82,-0.062206573,95.83283582
피엔케이피부임상연구센타,2020-09-09,1.37298E+11,0.732083136,9.191577887,0.14173502,0.24767184,30.14520785,6.615370319,22.18407977,0.039393939,5.786969697,289.6397657,341.83367,0.050996584,0.066590592,0.92,0.037037037,91.43553031
카카오게임즈,2020-09-10,1.75691E+12,1,2.328478083,0.419607211,-0.07073265,318.5469256,8.42875158,61.77713835,0.025757576,4.344090909,195.1195698,340.7854641,0.042293339,0.07925494,0.92,0.013742072,91.42924243
압타머사이언스,2020-09-16,2.11653E+11,1,16.30463798,0.198806332,0.474124493,-57.02604368,31.65209684,-70.57092315,0.158787879,8.364545455,1196.07455,338.1196919,0.048388896,0.087963348,0.91,-0.117533719,93.73886364
핌스,2020-09-18,1.38034E+11,0.310819102,1.749517124,0.872803353,2.089138202,20.57319157,7.660662062,14.51622331,0.049545455,5.060909091,359.217842,337.4861871,0.065655657,0.109547153,0.91,0.050955414,93.54590909
비비씨,2020-09-21,1.64512E+11,0.4012859,1.65089058,0.685567435,0.498764697,20.03437301,3.575146752,10.19517272,0.03530303,4.180454545,253.0652914,338.4891228,0.099874278,0.119876593,0.9,0.040540541,86.30840909
비나텍,2020-09-23,1.60753E+11,0.307424965,0.928540968,1.474141824,0.299625182,56.61452891,13.2402952,31.77032337,0.026515152,6.631969697,174.9408088,339.9320538,0.094516569,0.131818206,0.88,-0.216796875,80.89356061
원방테크,2020-09-24,2.33172E+11,0.167763252,2.280819709,0.974005774,0.424940624,14.76107679,2.075047699,9.519916106,0.048030303,4.525,334.9284024,339.8167585,0.150851973,0.12719599,0.86,-0.051148225,90.7775
피플바이오,2020-10-19,1.10089E+11,0.336533563,10.04274336,0.612497752,16.45143259,-75.93584262,112.438869,-79.30023528,0.617014925,13.20776119,4157.060122,359.7849597,0.16479173,0.273595391,0.89,-0.19795539,97.49216418
미코바이오메드,2020-10-22,2.50741E+11,-0.123145484,0.907777105,23.54287836,0.143161736,-12.5919502,180.5021784,-19.45342122,0.054626866,8.064925373,398.9404428,361.9514337,0.20583241,0.231013491,0.93,0.231527094,92.66604477
바이브컴퍼니,2020-10-28,1.51037E+11,0.4418516,1.041549327,1.109315798,0.155819732,-221.2373716,11.52146782,635.2583086,0.091791045,6.889104478,682.249558,366.7695333,0.192297197,0.285827464,0.91,0.014128728,90.46716418
센코,2020-10-29,1.01018E+11,0.370799646,2.92603152,0.571659774,0.349888549,-79.5973442,15.38917319,65.71226929,0.265820896,9.923880597,1687.504979,368.0649323,0.14104407,0.266409353,0.93,-0.188259109,93.7908209
위드텍,2020-10-30,1.27295E+11,0.400737863,2.036122882,0.599582212,0.361770519,20.84489216,4.754935378,15.87143092,0.060151515,7.313484848,421.5738377,369.2790712,0.171677285,0.235782107,0.94,0.049421661,92.26840909
소룩스,2020-11-06,81581600000,0.257830578,0.947906633,1.375767988,0.308076131,28.58342968,8.158306689,21.17020943,0.147878788,8.94,1196.487759,369.4688753,0.156122278,0.271590975,0.94,-0.13546798,95.85833334
고바이오랩,2020-11-18,2.31236E+11,0.499310517,0.389962318,-1.658691312,7.985365169,-13.9910345,-11.49745976,-82.04179918,0.203731343,9.893880597,1394.895237,363.5287931,0.135816094,0.014669307,0.95,-0.172761665,94.98649254
티앤엘,2020-11-20,1.46304E+11,0.402383871,2.708635453,0.303508876,0.240181662,22.70074168,4.977383953,18.75953661,0.073181818,6.035,582.4401765,362.4654391,0.109092372,0.03204709,0.96,0.417690418,94.72265152
제일전기공업,2020-11-26,1.8887E+11,0.183294762,1.439944434,0.596179694,0.139375389,16.83032213,3.742580822,13.17985694,0.075970149,7.691791045,564.6753634,359.7737385,0.045064206,0.009861643,0.98,0.030373832,95.22977612
앱코,2020-12-02,2.35436E+11,0.225290078,1.244152343,4.598898726,0.270320294,74.03771846,25.18780115,41.07688909,0.085384615,5.557076923,582.5511404,352.2233304,0.026497209,0.090195056,0.98,-0.154425612,91.46815384
엔에프씨,2020-12-02,1.16446E+11,0.351741804,1.000311958,1.647452907,0.366538085,21.20028903,6.921931197,20.91361695,0.119846154,7.871538462,881.0023998,352.2233304,0.026497209,0.090195056,0.98,0.048076923,93.64653846
클리노믹스,2020-12-04,1.83551E+11,0.353780131,9.030282584,4.334097471,0.997100122,-28.77934303,32.82836742,-44.97180347,0.107692308,8.672153846,796.4109328,349.9753265,0.013614078,0.022942117,0.97,0.220883534,91.18384615
퀀타매트릭스,2020-12-09,3.72028E+11,0.442289964,14.79112085,0.133575607,8.552099643,-3.593216989,7.831121621,-15.61143714,0.097230769,7.605538462,737.390902,343.0315405,-0.019095873,0.115750169,0.97,-0.1,92.92276924
엔젠바이오,2020-12-10,1.71018E+11,0.502413778,1.405574354,2.750988042,0.061467086,-27.64840796,52.97506651,-51.72613505,0.173230769,8.979692308,1460.313521,341.8112617,-0.034317023,-0.024998588,0.97,0.328990228,94.43176923
인바이오,2020-12-11,58489520000,0.378430103,1.368961556,1.197796392,0.112364345,120.090858,4.334102073,21.48956862,0.278,9.902307692,2030.328369,340.8522082,-0.022004653,-0.060703594,0.98,-0.0781893,95.43584616
티엘비,2020-12-14,1.8682E+11,0.11894283,0.966691948,1.811414515,0.221270888,23.25766519,7.911268006,17.72359688,0.058615385,7.235692308,434.6225034,339.4610378,-0.004356994,0.046029174,0.99,-0.120930233,93.9173077
에프앤가이드,2020-12-17,84260645000,1,1.330284536,0.594208442,0.847088349,31.18899465,2.667272461,22.87160656,0.022615385,5.086769231,204.7755331,336.0930792,-0.000275412,0.028533734,1,0.334228188,90.14961539
알체라,2020-12-21,1.33688E+11,0.185460894,11.78139899,0.102683801,1.123560497,-40.32700099,40.25719768,-258.8860498,0.244307692,9.833846154,1681.097106,330.5046856,-0.001541559,0.034756115,0.96,-0.041237113,94.13915385
프리시젼바이오,2020-12-22,1.40548E+11,0.446811676,16.07376436,0.877687272,0.352299814,-457.697245,16.39360486,-97.57914884,0.331846154,10.44307692,3014.918834,328.9550787,0.0286951,0.010217645,0.95,-0.036363636,95.39846154
지놈앤컴퍼니,2020-12-23,5.27529E+11,1,0.467027919,-1.895095589,9.99911927,-8.517046928,-18.34531237,-52.76754754,0.042153846,8.590461538,324.0120047,327.3344659,0.025065806,-0.001635961,0.93,-0.317343173,86.13992308
석경에이티,2020-12-23,54550000000,0.566940379,0.941763513,0.936495589,0.156905504,106.3022619,11.75075367,62.57885335,0.341076923,8.481230769,2651.559477,327.3344659,0.025065806,-0.001635961,0.93,-0.094688222,93.07884616
엔비티,2021-01-21,1.57984E+11,1,0.407347671,-4.103124294,0.425378678,111.8325048,12.30509364,-1094.54166,0.144615385,8.959692308,1091.931174,289.183392,0.041593642,-0.010492814,0.97,-0.043165468,94.40523077
선진뷰티사이언스,2021-01-27,70329975000,0.280966527,1.335277517,1.932082512,0.022134061,45.84057409,3.891480508,20.78216865,0.088769231,6.893692308,714.4207352,286.0126776,0.035591123,-0.003246929,0.98,-0.040609137,94.09030769
모비릭스,2021-01-28,1.29906E+11,1,7.390839707,0.103464372,0.140185172,26.58346571,6.187505176,18.31522446,0.086153846,7.043076923,682.2567663,285.547743,0.038533962,0.077081473,0.98,-0.025751073,95.48161539
씨앤투스성진,2021-01-28,2.94133E+11,0.209331806,0.623311551,3.834682617,0.286470628,6.958490503,3.044117632,2.542162193,0.065538462,5.798307692,466.5062087,285.547743,0.038533962,0.077081473,0.98,-0.093959732,88.163
핑거,2021-01-29,1.41424E+11,0.171424048,1.409347081,2.802853812,0.577494592,54.73355122,10.78835687,39.57918463,0.146615385,8.060615385,1142.796027,284.7256151,0.066714761,-0.125453562,0.97,0.179551122,94.393
레인보우로보틱스,2021-02-03,1.55845E+11,0.542241839,7.213882619,0.14740454,0.611109494,-259.586559,55.41463798,-423.3917676,0.1140625,7.533125,820.6752663,276.3062056,-0.009148132,0.192994116,0.98,-0.043478261,94.23140625
와이더플래닛,2021-02-03,1.08213E+11,0.355060114,1.052888229,4.044140504,0.031250477,-34.36629356,-80.65511882,-59.21977711,0.1596875,8.0753125,1073.500783,276.3062056,-0.009148132,0.192994116,0.98,0.213759214,88.5453125
아이퀘스트,2021-02-05,1.0846E+11,0.750510162,3.146957342,0.350745922,0.254782923,27.53917812,7.049781028,22.9820199,0.09015625,6.008125,763.0985629,275.2797554,-0.000227409,0.120154316,0.98,-0.087108014,92.15140625
피엔에이치테크,2021-02-16,81288288000,0.241355911,0.204750212,-2.035241022,0.179186334,-20.89382267,19.32540471,-240.2758374,0.05875,8.70421875,407.4593241,268.9068401,-0.01127089,0.028185427,0.98,0.515209125,84.86898438
씨이랩,2021-02-24,1.03482E+11,0.298017312,1.216679059,2.235149896,0.379284755,168.9636203,37.90544853,91.74729735,0.02296875,5.23609375,155.2072718,256.7116051,0.046407962,-0.007563316,1.01,1.842370744,91.50257813
오로스테크놀로지,2021-02-24,1.955E+11,0.631258747,2.997382692,0.422100215,0.009927853,261.9744165,14.72014646,107.8836832,0.03921875,6.65953125,274.3212554,256.7116051,0.046407962,-0.007563316,1.01,-0.068965517,82.78554688
유일에너테크,2021-02-25,1.69441E+11,0.301453115,1.192833721,4.816763531,1.695980997,40.57799005,9.530508849,24.50250224,0.04796875,6.18296875,397.6157312,255.0889431,0.027622008,-0.022403337,1,-0.04109589,91.91703125
뷰노,2021-02-26,2.27326E+11,1,3.567906345,0.375338268,0.787346183,-20.46002104,-62.40344919,-25.67566035,0.06015625,5.68328125,511.6350816,253.9232053,0.057027814,-0.01460573,1.02,0.108108108,87.56109375
나노씨엠에스,2021-03-09,78851740000,0.517968797,1.10742639,6.30863614,-0.119221169,-25.29838889,10.09171297,-3346.866312,0.057761194,4.078208955,481.0718334,250.7859344,0.091960819,-0.044671269,1.21,3.278145695,91.44149254
싸이버원,2021-03-11,44087885000,0.239231401,2.314002016,0.261272123,0.09585373,34.78839335,5.306495121,22.98116893,0.219253731,6.854029851,1766.37974,249.3823926,0.091540842,0.155777866,1.18,-0.084745763,95.89440299
바이오다인,2021-03-17,1.77546E+11,0.287352145,0.517623409,2.535705178,0.084413663,-61.96674723,39.42063018,-460.3108203,0.158656716,8.919850746,1154.380041,244.8295399,0.063510564,0.06080971,1.18,-0.100558659,91.16835821
라이프시맨틱스,2021-03-23,1.22211E+11,1,0.611109828,-2.775198246,0.681474732,-12.28451753,52.3135842,-40.00503046,0.067761194,5.967313433,578.9946007,246.0271418,0.074130042,0.044872839,1.13,0.057522124,90.7930597
자이언트스텝,2021-03-24,1.03708E+11,0.189292215,1.438178719,1.456231765,0.035108063,-355.9627457,34.17093404,477.9970617,0.166119403,9.30238806,1120.247347,246.2710664,0.061646852,0.086135166,1.12,0.364661654,93.66850747
제노코,2021-03-24,87917040000,0.051598912,1.361835022,1.946021521,-0.135338358,66.14446157,13.64068734,30.99873905,0.080149254,5.974328358,695.8733934,246.2710664,0.061646852,0.086135166,1.12,0.3930131,92.92589552
