종목명,매출총이익률,영업이익률,ROE,유동비율,당좌비율,부채비율,이자보상배율,매출채권회전율,재고자산회전율,매출액증가율,영업이익증가율,IPO_PER,IPO_PBR,IPO_EV/EBITDA,시장수익률,광의통화 증감률,고객예탁금 증감률,3개월 시장 회전율,공모가 대비 1개월 수익률,공모가 대비 3개월 수익률,공모가 대비 6개월 수익률
와이엠씨,0.236906101,0.143373797,0.44037645,2.516312474,1.549616523,1.249691842,11.1519676,10.9393612,6.603509101,,,10.94085877,4.818096541,7.941585929,0.041311746,0.043981811,-0.060973965,146.633191,0.131666667,0.136666667,0.153333333
맥스로텍,0.218503483,0.155813662,0.325185133,0.989309924,0.976468068,2.293137199,3.324649716,2.142177661,140.7785734,0.546812655,1.313010438,6.890093087,2.240555838,4.378574648,0.065617589,0.043981811,-0.107050007,146.4987136,-0.101428571,0.072857143,-0.151428571
디젠스,0.14458272,0.058493893,0.24506518,0.847762309,0.587080166,2.866874501,3.365125635,4.675269044,8.800570751,0.137466507,0.446084883,6.578989531,1.612281254,3.37809456,0.034230457,0.043981811,-0.052246816,146.1600871,-0.022222222,-0.058333333,0.066666667
우리로,0.504618677,0.334311194,0.471097438,1.829424412,1.440852348,0.837115638,14.88352447,3.831336109,10.18570708,0.354425002,1.593076781,8.600689574,4.051762825,6.720987623,0.054113231,0.043981811,-0.035635935,147.1610282,-0.323300971,-0.376699029,-0.357281553
SBI핀테크솔루션즈,0.480583981,0.235897187,0.480088483,1.092417654,1.092417644,5.609322694,173.2036664,29.79360546,,0.080028743,0.234800412,8.508143723,4.084661812,4.528828471,-0.042788061,0.03942545,-0.088536733,150.2966406,0.1125,0.180555556,0.334722222
스킨앤스킨,0.524683006,0.279030385,0.336061472,2.532175101,1.945254219,0.631008594,15.47075655,4.890351527,8.317406384,,,18.89541531,6.350021076,15.91185169,0.004047677,0.03942545,-0.077086691,152.5788911,0.44,0.32,-0.03
포티스,0.266427513,0.083194026,0.311938104,1.076875777,0.760620894,1.450206155,7.29210634,6.142341704,11.19607652,0.604288007,0.745287121,5.654759966,1.763935102,3.927350959,-0.037785231,0.041946379,-0.079602295,164.7378568,0.294871795,0.219230769,0.161538462
아이센스,0.377908894,0.171899858,0.128175327,2.519520973,1.518253362,0.391762911,23.34682434,5.2314743,3.494627173,0.380327471,0.525539038,22.42219977,2.873972795,13.25673615,-0.027452825,0.041946379,-0.100202793,165.3801046,0.486842105,1.039473684,0.921052632
우리이앤엘,0.141169258,0.120492622,0.312365837,1.483955651,0.959158789,3.139467661,4.322737481,3.702652563,6.052386704,2.067376222,33.32814475,10.75528436,3.359583395,3.762119879,-0.033965441,0.044675798,-0.126231423,165.5075788,0.157142857,0.044897959,-0.214285714
아이원스,0.409423148,0.159076231,0.263862986,0.471443468,0.328984829,1.514802066,5.230850402,8.002221771,12.79937335,-0.099354383,0.523428119,7.41310676,1.956044484,4.033971689,-0.019939507,0.044675798,-0.139626701,166.0167585,0.135555556,0.551111111,0.466666667
지디,0.412796042,0.31499681,0.494678308,0.474854985,0.465602794,1.700041117,15.24935693,9.386653584,315.6342391,0.956914848,0.921697876,22.89663312,11.32646774,15.00069494,-0.033327707,0.044675798,-0.148762797,168.8590449,0.4,0.325,0.127777778
제로투세븐,0.508246925,0.061351011,0.263063694,1.226096484,0.469596911,2.509998566,49.69990559,11.38250602,4.876094994,0.202157726,2.781076857,16.25777248,4.276829681,6.86380758,-0.051653275,0.044675798,-0.136868753,170.408947,0.674698795,0.759036145,0.63253012
코렌텍,0.309551848,-0.140130595,0.751633355,1.518137327,0.843911232,-7.070785776,-0.661426441,2.278289172,1.588779256,0.613231618,-0.103526385,-31.99772305,-24.05055593,10364.24112,-0.077037092,0.0443223,-0.10505757,174.1086136,0.23125,0.340625,0.23125
윈팩,0.20360572,0.153924952,0.237569657,0.171335235,0.122014708,2.790871959,2.412077777,25.90183279,25.0082695,0.121211115,-0.005718223,10.51666252,2.498439905,2.265115704,-0.057654748,0.0443223,-0.171602613,173.5439953,-0.05875,-0.14625,-0.3125
참존글로벌,0.358416236,0.291946756,0.39331135,2.000897139,1.517016021,0.730943372,434.3105855,5.107794908,5.190505427,0.27158328,0.338023035,5.635650998,2.216565501,4.503191798,0.038850009,0.047351333,-0.041816056,161.9264888,0.948717949,0.871794872,0.743589744
삼목강업,0.148312897,0.074927482,0.120339403,0.914156926,0.573037711,0.683118936,173.91219,6.917430834,8.79194969,0.053275164,-0.065671947,4.917205714,0.591733602,4.405068117,0.158971789,0.045028213,-0.03188235,143.0977569,0.942307692,1.111538462,0.984615385
레고켐바이오,0.67942441,-4.368873273,-0.797369786,3.555634804,3.555634257,1.064275961,-1050.958306,5.558268922,,8.434761114,0.062114629,-33.44766491,26.67015742,-28.15931472,0.082080644,0.047993976,0.029402667,141.8326373,0.016129032,0.064516129,0.232258065
엑세스바이오,0.587957773,0.230012815,0.343256724,3.079631225,1.94244941,0.34017364,9.048936021,4.582868472,5.887786456,1.17845505,4.895219833,15.70231629,5.389925649,12.91877727,0.200694178,0.050988043,0.0766824,134.6712423,1.244444444,1.08,0.955555556
나스미디어,1.0,0.324471466,0.147959542,1.821211648,1.821211626,1.078655226,inf,0.440256805,,0.083443357,-0.027706087,11.24350261,1.663583501,9.143181609,0.091321446,0.040795189,0.070303096,129.1231014,0.284090909,0.386363636,0.278409091
KG ETS,0.20442534,0.166087127,0.126439559,0.542219779,0.49537954,1.171647221,5.102046102,4.298162664,32.98734851,1.095971445,0.866976519,13.81030123,1.746168401,5.758115589,0.086209106,0.040795189,0.088795556,128.5919962,0.275,0.328947368,0.289473684
파이오링크,0.664757193,0.200356001,0.317718602,3.774238521,2.935993664,0.500227533,27.02033293,2.40399563,5.342499948,0.119541495,0.202864298,11.04798756,3.510151163,12.06113797,0.126523382,0.042552127,0.200678445,128.2224375,0.10952381,0.061904762,-0.099047619
GH신소재,0.164824195,0.080006017,0.165201865,1.066432188,0.841796059,1.144646997,10.88660679,4.196276676,13.30625886,0.109358289,0.101818115,7.343729166,1.213197758,3.915738838,0.129203009,0.042552127,0.08513982,127.8139592,1.161290323,0.812903226,0.370967742
아미코젠,0.495060084,0.357756576,0.289253565,4.186750484,3.58524296,0.480654746,21.68523234,2.568445971,10.22215255,1.226658364,14.67645867,22.41235126,6.482852499,15.71397831,0.063243933,0.040499855,0.003036295,113.7933951,1.424,1.42,2.16
지엔씨에너지,0.117196202,0.068010846,0.160651487,1.167128866,0.898892886,1.737088261,3.443229389,2.896443059,6.772839553,0.020292976,-0.165377526,7.185330131,1.15433397,5.632639021,-0.004511335,0.038129323,-0.047060566,108.2680388,0.203333333,0.443333333,1.341666667
엘티씨,0.228053322,0.123452291,0.391975522,2.351025675,1.930085989,0.823504692,14.0761404,16.17168383,23.18422323,-0.019587824,0.403846086,14.16619481,5.552801612,9.997585598,-0.026069655,0.038129323,-0.020718143,106.8537756,0.046341463,0.012195122,-0.004878049
파수,0.693827533,0.195083646,0.320595833,2.815562744,2.815562527,0.622931062,24.2960875,2.076221846,,0.259900811,2.383912524,10.64215449,3.411830384,8.373253884,0.025186712,0.038129323,0.062120101,105.8589455,-0.174137931,0.005172414,1.129310345
테스나,0.241879442,0.196046291,0.201881275,0.6073022,0.561562194,1.615743789,4.119964033,9.806027613,,0.15044223,0.0888072,11.64322256,2.350548612,3.178496681,0.007858509,0.038129323,0.061336143,106.5430576,-0.288888889,-0.266666667,0.096296296
내츄럴엔도텍,0.566424548,0.236621126,0.490885683,2.182610243,1.939361863,0.771382004,1132.214554,3.776622099,15.3820255,0.935023554,1.163967595,47.88473333,23.50593003,40.68066764,0.052290925,0.044318083,-0.03602776,108.2337131,1.205,0.4775,0.5775
해성옵틱스,0.218624449,0.148565153,0.390618133,0.877211634,0.689908378,5.454661689,4.639142091,4.893771985,8.680836264,1.122754711,2.396906697,21.88651979,8.549271491,6.933400566,0.027979054,0.044318083,-0.072759836,108.2571582,-0.124242424,0.05,0.389393939
협진,0.404760247,0.29552933,0.213225524,3.572339619,1.66353129,0.263523684,207.9958411,8.005732271,1.607102222,0.259605903,0.925380418,9.565624217,2.039635233,8.382222237,0.018861745,0.044318083,-0.115363639,108.2281848,-0.116049383,-0.072839506,0.567901235
THE MIDONG,0.182405669,0.130900021,0.492721529,3.373590706,3.159547832,0.429223389,inf,6.912107887,32.97132881,2.056916112,1.829536358,8.043548846,3.963229683,10.7673509,0.036590113,0.044318083,-0.096555915,108.6497645,0.01,-0.7035,-0.595
램테크놀러지,0.184967622,0.083938763,0.157527137,0.73630789,0.36663809,1.62592382,2.561588275,12.52304623,5.382499801,0.377080823,0.852954164,10.00171924,1.5755422,4.554712897,0.088407627,0.044318083,-0.084870741,109.5290642,0.205128205,0.7,0.648717949
라이온켐텍,0.297530784,0.215776862,0.408285792,1.963044984,1.444130818,0.507933502,30.93562548,8.472228939,16.04780906,0.165013561,0.612510781,8.568359719,3.498339537,6.143060164,0.066005597,0.044318083,-0.067953025,109.6076936,0.416,1.148,1.044
큐브엔터,0.164505454,0.009136667,0.003666289,1.274441387,1.274441387,1.672569164,inf,8.469778362,,0.41027979,-0.937177237,969.327702,3.553835274,29.89469273,0.075478982,0.044318083,-0.07140814,109.7012327,-0.0025,0.0025,0.0925
디엠티,0.315059355,0.102139028,0.253864918,3.579352392,3.119497213,0.468613517,775.1793184,4.369668385,15.60560684,0.658623332,1.102756402,5.279311385,1.34023195,3.9622536,0.076132517,0.044318083,-0.071260589,110.2800113,-0.179824561,-0.077192982,-0.021052632
엔브이에이치코리아,0.124044988,0.04273085,0.213086894,0.935987342,0.818198661,2.185514713,7.882000642,4.940117637,23.8288041,0.368915532,3.092535384,6.751751747,1.43870981,3.874992837,0.071687677,0.04276793,-0.07534063,109.4953617,-0.16,0.06,0.1
현대공업,0.135432046,0.086462252,0.269775325,1.335741785,1.176393755,1.126656238,52.70275648,3.834409319,22.76207762,0.706033665,1.544331151,10.20866928,2.754047072,7.133191952,0.061526526,0.04276793,-0.10993141,109.7004101,-0.234666667,0.029333333,0.065333333
알티캐스트,1.0,0.210843783,0.121365575,1.73740143,1.736970859,1.555585743,1.067237062,1.517926741,3553.458072,0.04461626,0.123559728,34.37002333,4.171337661,9.176004252,0.077782104,0.04276793,-0.09109037,110.4653312,0.06,0.482352941,0.258823529
기가레인,0.282843808,0.214781616,0.321380824,0.678615316,0.476337518,2.009981439,7.975515932,3.684272307,7.159748262,4.298452825,3.753865101,10.31877777,3.316257298,6.154996959,0.046172313,0.04276793,-0.181522597,117.3637295,0.252727273,0.625454545,1.0
인트로메딕,0.750399339,0.170049652,0.727559129,0.99117324,0.893498823,21.07677185,1.733762139,1.537630162,8.144850037,0.125541055,1.990397856,92.38999843,67.21918676,23.68260615,0.046172313,0.04276793,-0.181522597,117.3637295,0.25,1.425,1.366666667
SGA솔루션즈,0.383344364,0.059726155,0.117559849,1.093895506,1.027521829,1.190583599,35.05568339,1.782615593,24.01538596,,,22.14990104,2.603939016,11.14664288,0.052064857,0.04276793,-0.159233728,117.8259863,-0.0125,0.01,0.1
현대이지웰,0.678965913,0.163458705,0.186836083,1.043558147,0.983303535,1.097233688,42.54724861,2.227312266,26.70267304,0.011719494,-0.173172317,14.81422491,2.767831748,8.107483343,0.039769956,0.04276793,-0.212023885,122.8340399,0.681818182,2.045454545,1.659090909
솔루에타,0.318457316,0.177824826,0.485187157,1.244785306,0.91538966,2.172966929,8.292651704,3.488682392,9.062125402,0.514961482,0.859443747,18.03223177,8.749007266,9.623185167,0.039769956,0.04276793,-0.212023885,122.8340399,0.164583333,0.2375,0.09375
한국정보인증,1.0,0.140461859,0.14787214,1.935510054,1.912811826,0.509862708,inf,6.89763424,106.9559409,0.059320136,0.104250302,12.15939258,1.798035397,7.626075798,-0.00396952,0.049370981,-0.135950919,129.6729909,1.444444444,1.475,1.219444444
인터파크,0.110202461,0.013770377,0.032137682,1.392175443,1.300661643,2.008007639,3.362200603,3.591668824,43.16225459,4.817821509,-3.269733798,19.98249226,0.642190983,3.688143913,-0.003860236,0.049370981,-0.154735038,129.3896306,0.792207792,0.525974026,0.428571429
오이솔루션,0.250262902,0.09735259,0.5003944,1.649920436,1.248946334,2.963909362,4.684146383,9.474664072,8.712921475,0.390563197,0.737861231,10.06273949,5.035338489,6.320492491,-0.048466327,0.049370981,-0.222706962,131.1388379,0.7,0.81,0.98
케이사인,1.0,0.261822504,0.272651663,3.298808528,3.234378763,0.386347226,76.9668276,2.921897499,46.25914796,0.073995653,0.069632734,3.063224491,0.835193252,2.574133161,-0.037587335,0.049363686,-0.240098013,122.2897296,0.2075,0.0675,0.2275
나노,0.169292395,0.07788171,0.118225334,0.937962549,0.590751586,3.009974836,3.079463434,5.80748616,5.665691503,2.056582471,2.216535239,6.277435245,0.742151879,1.579413271,-0.039240506,0.052056717,-0.197132912,126.7638125,0.125,0.065,0.085
캐스텍코리아,0.146217548,0.067247362,0.12390908,1.182058394,0.74043757,1.627017722,4.097610291,3.783925828,5.69477411,0.073621005,0.023105038,8.490911888,1.052101082,3.433931011,-0.036498372,0.052056717,-0.156596436,131.7653289,0.553846154,0.227692308,0.215384615
우성아이비,0.232193824,0.092857011,0.183300079,1.030041617,0.608958063,2.027541258,3.902217944,3.969952183,4.584791323,0.345579975,0.644979842,2.128675697,0.390186423,1.375163052,0.00583181,0.053506096,-0.216716355,134.2311278,0.1725,0.16,0.1925
트루윈,0.292145646,0.172533808,0.621099627,0.880699723,0.585718831,2.534205343,6.72808647,5.356171756,7.294956283,1.283640939,5.536435561,8.574275351,5.325479221,4.686326227,0.011474633,0.052116577,-0.165574659,148.4184398,-0.047619048,-0.233333333,-0.203809524
콜마비앤에이치,0.181995783,0.138751435,0.253810548,1.723127619,1.218826347,0.538353149,55.04576011,23.48566135,10.07813494,0.062923681,0.105877718,1.422607213,0.361072716,1.003236779,-0.021564139,0.052116577,-0.16422371,151.5714819,0.55,3.99,5.7
아진엑스텍,0.486766743,0.188257529,0.208325165,1.980141857,1.483701133,0.637295603,16.10920672,2.830750241,4.662368796,0.079978749,0.08791921,12.02214238,2.504514791,9.32482909,-0.025956586,0.052116577,-0.210286381,151.9172274,-0.267142857,-0.39,-0.217142857
윈하이텍,0.230568816,0.162299203,0.310055173,1.17671697,0.877183055,0.8410728,15.3504971,6.006155717,10.74624984,0.279025558,0.990359956,7.69104158,2.384647224,5.344689295,-0.02708787,0.052116577,-0.242243061,152.1487864,0.21686747,-0.054216867,0.204819277
창해에탄올,0.203975615,0.064009538,0.358119293,0.737467253,0.333186151,2.805451221,3.199237443,3.320038927,2.07183257,0.094353488,2.396838741,2.073741026,0.74264667,3.28336264,-0.017147668,0.061131258,-0.203197697,152.6190531,0.596385542,1.138554217,1.771084337
덕신하우징,0.230845659,0.12902837,0.308359782,1.470303936,1.11404574,0.985179969,15.24346331,3.843007537,9.869302633,0.095542328,0.456581003,8.888776337,2.740941138,6.717495228,-0.008407337,0.057463403,-0.172509515,152.181909,0.038461538,-0.316923077,-0.088461538
파버나인,0.114749599,0.078160555,0.240255965,0.539510361,0.351321348,1.155143401,6.194884558,32.10075813,31.43476703,1.582367216,1.034888829,7.664922977,1.841543469,4.221154792,0.002066116,0.057463403,-0.215195857,152.8149917,-0.172,-0.2792,-0.3088
신화콘텍,0.238436676,0.160609852,0.4472371,1.761452909,1.41552867,1.43932506,16.75307675,4.493631314,12.51795491,0.686065759,1.390920013,10.39523841,4.649136283,6.298133152,-0.000720331,0.057463403,-0.201055723,152.5544558,-0.334065934,-0.468681319,-0.36043956
고려시멘트,0.183032633,0.098194024,0.218073243,2.274648174,1.953849127,0.920956598,12.37914764,3.477796273,17.84981863,2.035879205,0.454720748,2.172211365,0.473701177,1.521151574,0.010402106,0.057463403,-0.150593226,152.35466,0.05,0.03,0.1925
THQ,0.167097794,0.085312264,0.131190562,3.390385372,3.00400972,0.332305999,inf,10.55280063,10.92183339,-0.380746346,-0.536039308,9.692097864,1.271511765,7.65765101,0.019296749,0.057463403,-0.153235684,151.9769712,0.372727273,0.354545455,0.1
프로스테믹스,0.609177109,0.162827821,0.22885181,2.54660948,1.043676726,0.332374684,7.663355481,17.81893917,4.811012266,1.031812034,10.82196554,21.99173638,5.032848666,10.72587072,0.066013573,0.058190811,-0.080669159,143.1775615,0.0125,0.005,0.1425
데브시스터즈,0.999583851,0.393025126,1.113596264,2.764792326,2.753932027,0.512811775,62.11011175,9.772488101,551.5994277,,,25.63773301,28.5500837,23.66040489,0.075863236,0.067565664,-0.068861529,143.0828777,-0.283018868,-0.075471698,-0.282075472
메디아나,0.35462388,0.110090412,0.208300816,2.000466132,1.377667052,0.773624004,14.32513232,5.644985975,6.689210812,0.162849573,0.944914728,13.9526217,2.906342489,8.623609507,0.083131481,0.067565664,-0.063792466,143.5061276,0.374193548,0.806451613,2.370967742
드림시큐리티,,,,,,,,,,,,,,,0.071441983,0.067565664,0.012237089,145.4933323,0.035,0.015,0.1025
영우디에스피,0.14489739,0.09883657,0.668383695,0.956511766,0.939772053,0.971595276,5.440790783,10.24958541,367.0245025,2.181613528,-5.883871391,2.249266063,1.503372762,2.358328631,0.066228391,0.067565664,-0.022402901,148.0935567,0.364,0.254,0.856
테라셈,0.324200971,0.204026801,0.413291633,1.547540683,1.39419031,0.62711867,19.11799248,9.091090214,28.93892256,0.335754195,0.692519434,8.256425623,3.412311629,5.69387383,0.066098795,0.070625584,-0.012293551,148.2023849,-0.058333333,0.006666667,0.343333333
슈피겐코리아,0.530534816,0.235121478,0.30164508,5.217481929,4.671656329,0.209354339,286.7336831,11.94042335,17.51166088,0.429902981,0.036182669,14.70247861,4.434930343,10.7217024,0.07775235,0.067612945,-0.000861944,149.70024,1.909090909,3.141818182,4.010909091
테고사이언스,0.803299129,0.288485394,0.11729999,22.74271223,22.15581403,0.160946894,15.92445234,1.622780555,18.69845571,-0.008145102,-0.03809123,30.10963139,3.531859452,23.24863742,0.076579403,0.067612945,-0.007898098,149.8925992,1.22962963,1.003703704,1.52962963
엑셈,0.670425679,0.256162467,0.230146156,3.056931475,3.056931689,0.392577797,180.8551582,5.421443129,,0.305194307,0.788145967,2.730276031,0.628362534,1.818027034,0.08099491,0.067612945,0.021755285,150.105689,0.375,0.375,1.07
액션스퀘어,,,,,,,,,,,,,,,0.088539933,0.067612945,-0.007870229,152.2800432,-0.0025,0.085,0.2575
디에이테크놀로지,0.162075547,0.094725035,0.222251694,1.767264932,1.662806793,1.392438783,6.899956339,2.709638716,33.48738422,0.441375178,0.317997929,16.63443288,3.697030885,10.62667984,0.083481701,0.067612945,0.044428523,156.8977903,-0.298484848,-0.227272727,0.127272727
글로벌텍스프리,1.0,0.321313871,0.498766268,1.25664733,1.256647564,1.217599076,71.60560142,1.946379254,,,,6.856735371,3.419908312,4.509440842,0.083481701,0.067612945,0.044428523,156.8977903,0.02,0.155,0.16
지엘팜텍,0.445585215,0.035995204,0.04650479,3.543130209,3.543130209,0.553030486,2.224751744,1.465877227,,-0.063537037,-0.023057185,51.35755127,2.388372131,26.77492051,0.102844335,0.067612945,0.000711174,157.4903193,0.005,0.145,0.1425
파티게임즈,1.0,0.337730932,0.555616028,6.451354066,6.451354066,0.311439531,73.94088642,17.46343483,,,,6.824608013,3.791861596,6.448611185,0.112743239,0.067612945,0.063445499,158.0472286,0.980769231,2.076923077,2.673076923
텔콘RF제약,0.266402956,0.211395128,0.350525842,3.054629141,2.722031328,0.430496331,65.70029921,4.481394996,15.10008075,0.324064679,0.75287408,9.230220476,3.235430809,7.22017341,0.11228822,0.067612945,0.073748337,159.2172068,-0.131034483,-0.003448276,-0.193103448
휴마시스,0.593359114,0.222780284,0.201344149,2.852119534,1.948724561,0.594109503,12.64352067,3.740184148,4.815455639,,,7.78849837,1.568168573,5.559305539,0.08053224,0.066452449,0.079167984,158.4108882,0.01,0.11,0.1225
에프엔씨엔터,0.286468976,0.111316652,0.29665424,1.00532055,0.958287092,2.111617149,5522894,11.07112357,56.96464156,1.57200401,0.786825637,62.94361412,18.67248999,26.13589183,0.070869874,0.066452449,0.150940158,159.5254047,-0.191071429,0.123214286,-0.342857143
대창스틸,0.053356951,0.02679449,0.037674379,0.824811548,0.521796429,1.482980806,1.941964309,5.118151638,8.574332699,-0.09478333,0.175346823,9.800627621,0.369232556,3.258122145,0.067052457,0.066452449,0.102267188,159.602702,0.168,0.4,0.62
PI첨단소재,0.37612362,0.295118835,0.12110874,2.57532257,1.954429403,0.244116319,25.36501072,8.82944707,6.612227273,0.15269809,0.444053026,9.144988883,1.107538082,4.525809369,0.066321694,0.066452449,0.047159838,160.3026116,-0.01,0.275,0.66875
베노홀딩스,,,,,,,,,,,,,,,0.083380214,0.066452449,0.171606076,160.6615223,0.0175,0.105,0.1325
알테오젠,0.683088125,0.273321838,0.265953635,8.593078283,8.593077159,0.377436237,12.81050623,13.65709634,,0.395872845,-0.089986218,90.32437225,24.02209509,88.58473428,0.102534097,0.066452449,0.07556208,160.5800395,-0.013461538,0.590384615,0.575
미스터블루,,,,,,,,,,,,,,,0.102534097,0.066452449,0.07556208,160.5800395,0.0325,0.15,0.3
비씨월드제약,0.50718337,0.133271123,0.128642717,1.828773666,1.299819155,0.636487881,4.919357544,2.35598365,3.939569481,0.191366266,1.017987197,27.57040867,3.546732285,17.40156513,0.096225423,0.066452449,0.083111688,160.0862037,0.27388535,0.506369427,1.292993631
랩지노믹스,0.500728814,0.092069001,0.095405959,1.909414257,1.852724439,0.719798457,10.9488946,1.784760044,45.27238685,0.129850444,0.246996818,41.55372424,3.964472922,17.75386043,0.110080092,0.066452449,0.143523973,160.4400279,0.882575758,1.424242424,1.159090909
에이디테크놀로지,0.174213054,0.095685612,0.272786556,1.799836033,1.722805568,0.982400462,20.67014162,6.953434871,54.07792891,0.815299776,0.950829377,19.63973929,5.357456847,12.95864613,0.110080092,0.066452449,0.143523973,160.4400279,0.646666667,0.583333333,1.566666667
